Año,Número_mes,Mes,Clave_Mun,Municipio,Localidad,Colonia,Delito,Cantidad
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA LOMA,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAFAYETTE,ROBO DE AUTOPARTES,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE LA CRUZ,LESIONES DOLOSAS,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,VILLAS DE GUADALUPE,LESIONES DOLOSAS,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,ALDAMA TETLAN,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BLANCO Y CUELLAR,ROBO A VEHICULOS PARTICULARES,8
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE LOS ARCOS,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA NOGALERA,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. PLAZA DEL SOL,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,MORELOS,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN ANTONIO,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA FLORIDA,ROBO A VEHICULOS PARTICULARES,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,U. TETLAN RIO VERDE,ROBO A NEGOCIO,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOPEZ DE LEGAZPI,ROBO A VEHICULOS PARTICULARES,13
2018,11,Noviembre,39,GUADALAJARA,N.D.,LIBERTAD,ROBO DE MOTOCICLETA,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,N.D.,ROBO CASA HABITACION,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,INSURGENTES LA PRESA,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,HELIODORO HERNANDEZ LOZA,LESIONES DOLOSAS,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,BENITO JUAREZ,VIOLENCIA FAMILIAR,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,HUENTITAN EL ALTO,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,DEL FRESNO,LESIONES DOLOSAS,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,INDEPENDENCIA OTE.,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,REAL,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BALCONES DEL CUATRO,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,OBLATOS,LESIONES DOLOSAS,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,ARCOS SUR,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SANTA TERESITA,LESIONES DOLOSAS,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,MEZQUITAN,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,COUNTRY CLUB,ROBO A NEGOCIO,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN VICENTE,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,EL ALAMO,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,PROGRESO,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,POLANCO OTE.,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BOSQUES DE LA VICTORIA,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DE RIO VERDE,LESIONES DOLOSAS,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE SAN FCO.,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,OBRERA,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DE OBLATOS,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,HELIODORO HERNANDEZ LOZA,ROBO CASA HABITACION,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAS TORRES,ROBO A NEGOCIO,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,EL ZALATE,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DE POLANCO,ROBO A CUENTAHABIENTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA FEDERACHA,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN JUAN DE DIOS,ROBO A NEGOCIO,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,SANTA TERESITA,VIOLENCIA FAMILIAR,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,ARCOS VALLARTA,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,SANTA ELENA ESTADIO,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DEL BOSQUE,ROBO A PERSONA,7
2018,11,Noviembre,39,GUADALAJARA,N.D.,SANTA ELENA ALCALDE,ROBO A NEGOCIO,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,PROVIDENCIA SECC. IV,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN ANDRES,ROBO A PERSONA,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,MONUMENTAL,ROBO A VEHICULOS PARTICULARES,7
2018,11,Noviembre,39,GUADALAJARA,N.D.,MEZQUITAN COUNTRY,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,HELIODORO HERNANDEZ LOZA,ROBO A VEHICULOS PARTICULARES,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,RNDA. DE LA ARBOLEDA,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,FCO. VILLA,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BARRIO DE SAN ANTONIO,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,ITALIA PROVIDENCIA,ROBO CASA HABITACION,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,BALCONES DE OBLATOS,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,CHAPALITA,ROBO A INT DE VEHICULOS,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,HUENTITAN EL BAJO,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BENITO JUAREZ,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,DIVISION DEL NTE.,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,CAPILLA DE JESUS,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,PRADOS DEL NILO,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LADRON DE GUEVARA,ROBO A VEHICULOS PARTICULARES,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,TALPITA,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,U. HAB. LOS ARRAYANES,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA PAZ,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,MIGUEL HIDALGO,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS INDEPENDENCIA,ROBO CASA HABITACION,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,ALCALDE BARRANQUITAS,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,VILLAS DE SAN JUAN,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE LOS ARCOS,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,U. HAB. ARANDAS,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,MEZQUITAN,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. ALCALDE,ROBO A VEHICULOS PARTICULARES,11
2018,11,Noviembre,39,GUADALAJARA,N.D.,REAL,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE LA PAZ,ROBO A PERSONA,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,POLANCO OTE.,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMA LINDA,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,MIRAVALLE,LESIONES DOLOSAS,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,REAL,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,CONJ. PABLO VALDEZ,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,DEL SUR,ROBO A INT DE VEHICULOS,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA NOGALERA,ROBO A CUENTAHABIENTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BARRIO DE ANALCO,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,RANCHO NUEVO,ROBO A PERSONA,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAGOS DE OTE. ANEXO,ROBO A VEHICULOS PARTICULARES,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,MIRAFLORES,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,REFORMA,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,MONRAZ,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,AUTOCINEMA,ROBO A NEGOCIO,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA NOGALERA,ROBO A CARGA PESADA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,5 DE MAYO,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA NOPALERA,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,CHAPALITA,ROBO DE AUTOPARTES,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAZARO CARDENAS,ROBO A VEHICULOS PARTICULARES,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,MODELO,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMA LINDA,VIOLENCIA FAMILIAR,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,BALCONES DE OBLATOS,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,CHAPULTEPEC COUNTRY,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,POTRERO ALTO,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,COMERCIAL ABASTOS,ROBO A VEHICULOS PARTICULARES,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE LA CRUZ,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN MIGUEL DE HUENTITAN,ROBO A VEHICULOS PARTICULARES,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. PLAZA DEL SOL,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,INSURGENTES LA PRESA,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAFAYETTE,ROBO A PERSONA,15
2018,11,Noviembre,39,GUADALAJARA,N.D.,RANCHO BLANCO EL ALAMO,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,VILLAS DE GUADALUPE,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,ARANDAS,LESIONES DOLOSAS,1
2018,11,Noviembre,40,HOSTOTIPAQUILLO,N.D.,N.D.,HOMICIDIO DOLOSO,1
2018,11,Noviembre,40,HOSTOTIPAQUILLO,N.D.,N.D.,ROBO A CARGA PESADA,1
2018,11,Noviembre,41,HUEJUCAR,N.D.,N.D.,HOMICIDIO DOLOSO,1
2018,11,Noviembre,43,LA HUERTA,CABECERA MUNICIPAL,PLAN DE AYALA,ROBO CASA HABITACION,1
2018,11,Noviembre,43,LA HUERTA,CABECERA MUNICIPAL,PLAN DE AYALA,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,43,LA HUERTA,N.D.,MIGUEL HIDALGO VIEJO,HOMICIDIO DOLOSO,1
2018,11,Noviembre,43,LA HUERTA,CABECERA MUNICIPAL,PUERTA DEL CEDRO,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,44,IXTLAHUACAN DE LOS MEMBRILLOS,HUERTA VIEJA,N.D.,LESIONES DOLOSAS,1
2018,11,Noviembre,44,IXTLAHUACAN DE LOS MEMBRILLOS,N.D.,N.D.,ROBO A CARGA PESADA,1
2018,11,Noviembre,44,IXTLAHUACAN DE LOS MEMBRILLOS,ATEQUIZA,N.D.,ROBO A NEGOCIO,1
2018,11,Noviembre,44,IXTLAHUACAN DE LOS MEMBRILLOS,ATEQUIZA,N.D.,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,44,IXTLAHUACAN DE LOS MEMBRILLOS,LAS AGUILILLAS,N.D.,ROBO CASA HABITACION,1
2018,11,Noviembre,44,IXTLAHUACAN DE LOS MEMBRILLOS,FRACC. LOMAS DE LA CAPILLA,N.D.,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,44,IXTLAHUACAN DE LOS MEMBRILLOS,AGUA ESCONDIDA,N.D.,ROBO A PERSONA,1
2018,11,Noviembre,44,IXTLAHUACAN DE LOS MEMBRILLOS,N.D.,FRACC SABINOS IV,ROBO CASA HABITACION,1
2018,11,Noviembre,44,IXTLAHUACAN DE LOS MEMBRILLOS,N.D.,SABINOS I,ROBO A PERSONA,1
2018,11,Noviembre,44,IXTLAHUACAN DE LOS MEMBRILLOS,SANTA ANA DE CEDROS,N.D.,ROBO CASA HABITACION,1
2018,11,Noviembre,44,IXTLAHUACAN DE LOS MEMBRILLOS,N.D.,N.D.,LESIONES DOLOSAS,1
2018,11,Noviembre,45,IXTLAHUACAN DEL RIO,N.D.,LAS HUERTAS,ROBO CASA HABITACION,1
2018,11,Noviembre,45,IXTLAHUACAN DEL RIO,CABECERA MUNICIPAL,EL CERRO DE LA CRUZ,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,45,IXTLAHUACAN DEL RIO,N.D.,N.D.,HOMICIDIO DOLOSO,1
2018,11,Noviembre,45,IXTLAHUACAN DEL RIO,LOS JACALITOS,N.D.,ROBO CASA HABITACION,1
2018,11,Noviembre,46,JALOSTOTITLAN,CABECERA MUNICIPAL,LA CONCHA,LESIONES DOLOSAS,1
2018,11,Noviembre,46,JALOSTOTITLAN,CABECERA MUNICIPAL,CENTRO CAB. MUN.,LESIONES DOLOSAS,1
2018,11,Noviembre,46,JALOSTOTITLAN,CABECERA MUNICIPAL,EL CERRITO,LESIONES DOLOSAS,1
2018,11,Noviembre,46,JALOSTOTITLAN,CABECERA MUNICIPAL,EL DEPOSITO,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,46,JALOSTOTITLAN,N.D.,N.D.,ROBO A VEHICULOS PARTICULARES,3
2018,11,Noviembre,46,JALOSTOTITLAN,N.D.,JALOSTOTITLAN,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,47,JAMAY,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,47,JAMAY,SAN AGUSTIN,N.D.,ROBO CASA HABITACION,1
2018,11,Noviembre,47,JAMAY,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,47,JAMAY,N.D.,SAN AGUSTIN,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,47,JAMAY,CABECERA MUNICIPAL,GUADALUPANA,ROBO CASA HABITACION,1
2018,11,Noviembre,48,JESUS MARIA,N.D.,N.D.,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,48,JESUS MARIA,LA SIERRITA,N.D.,ROBO CASA HABITACION,1
2018,11,Noviembre,48,JESUS MARIA,SAN MIGUEL DE LA UNION,N.D.,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,48,JESUS MARIA,CABECERA MUNICIPAL,CENTRO CAB. MUN.,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,50,JOCOTEPEC,RIVERA DEL LAGO (LAS BOMBAS),N.D.,ROBO CASA HABITACION,2
2018,11,Noviembre,50,JOCOTEPEC,CABECERA MUNICIPAL,LA LAGUNA,ROBO CASA HABITACION,1
2018,11,Noviembre,50,JOCOTEPEC,HUEJOTITAN,N.D.,ROBO CASA HABITACION,1
2018,11,Noviembre,50,JOCOTEPEC,ZAPOTITLAN DE HIDALGO,N.D.,HOMICIDIO DOLOSO,1
2018,11,Noviembre,50,JOCOTEPEC,CABECERA MUNICIPAL,VIRGEN DE GUADALUPE,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,50,JOCOTEPEC,SAN JUAN COSALA,N.D.,ROBO CASA HABITACION,3
2018,11,Noviembre,50,JOCOTEPEC,N.D.,FRACC. SENDEROS DEL LAGO,ROBO CASA HABITACION,1
2018,11,Noviembre,50,JOCOTEPEC,LAS FUENTES,N.D.,ROBO CASA HABITACION,1
2018,11,Noviembre,50,JOCOTEPEC,POTRERILLOS,N.D.,LESIONES DOLOSAS,1
2018,11,Noviembre,50,JOCOTEPEC,CABECERA MUNICIPAL,JALISCO,ROBO CASA HABITACION,1
2018,11,Noviembre,50,JOCOTEPEC,SAN PEDRO TESISTAN,N.D.,ROBO CASA HABITACION,1
2018,11,Noviembre,50,JOCOTEPEC,LOS TRES POTRILLOS,N.D.,LESIONES DOLOSAS,1
2018,11,Noviembre,50,JOCOTEPEC,N.D.,CENTRO CAB. MUN.,HOMICIDIO DOLOSO,1
2018,11,Noviembre,50,JOCOTEPEC,CABECERA MUNICIPAL,EL CHANTE,ROBO CASA HABITACION,2
2018,11,Noviembre,50,JOCOTEPEC,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO CASA HABITACION,1
2018,11,Noviembre,51,JUANACATLAN,N.D.,N.D.,LESIONES DOLOSAS,1
2018,11,Noviembre,51,JUANACATLAN,VILLAS ANDALUCIA,N.D.,ROBO A PERSONA,2
2018,11,Noviembre,51,JUANACATLAN,CABECERA MUNICIPAL,LA PLAYA,ROBO CASA HABITACION,1
2018,11,Noviembre,51,JUANACATLAN,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,51,JUANACATLAN,N.D.,CLUB NAUTICO PUENTE VIEJO,HOMICIDIO DOLOSO,1
2018,11,Noviembre,51,JUANACATLAN,VILLAS ANDALUCIA,N.D.,ROBO A NEGOCIO,2
2018,11,Noviembre,52,JUCHITLAN,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,52,JUCHITLAN,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,52,JUCHITLAN,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO CASA HABITACION,1
2018,11,Noviembre,53,LAGOS DE MORENO,N.D.,N.D.,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,53,LAGOS DE MORENO,EL MESONCITO,N.D.,LESIONES DOLOSAS,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,CENTRO CAB. MUN.,LESIONES DOLOSAS,3
2018,11,Noviembre,53,LAGOS DE MORENO,SAN ISIDRO DE ABAJO,N.D.,LESIONES DOLOSAS,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,CENTRO CAB. MUN.,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,COLINAS DE SAN JAVIER,ROBO A NEGOCIO,2
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,LAS HUERTITAS,HOMICIDIO DOLOSO,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,MARAVILLAS,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,PASEOS DE LA MONTAÑA,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,53,LAGOS DE MORENO,N.D.,N.D.,ROBO A CARGA PESADA,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,ALCALDES,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,LA CAMPANA,LESIONES DOLOSAS,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,TEPEYAC,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,VISTA HERMOSA,LESIONES DOLOSAS,1
2018,11,Noviembre,53,LAGOS DE MORENO,LA LADERA,N.D.,LESIONES DOLOSAS,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,DE PADRE TORRES,ROBO CASA HABITACION,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,XELJ,ROBO CASA HABITACION,1
2018,11,Noviembre,53,LAGOS DE MORENO,LA ISLA,N.D.,LESIONES DOLOSAS,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,LA HUITLACOCHA,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,TEPEYAC,ROBO A NEGOCIO,2
2018,11,Noviembre,53,LAGOS DE MORENO,N.D.,N.D.,LESIONES DOLOSAS,1
2018,11,Noviembre,53,LAGOS DE MORENO,N.D.,EL TEPEYAC,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,53,LAGOS DE MORENO,N.D.,LIBRAMIENTO SUR,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,53,LAGOS DE MORENO,N.D.,VILLAS DEL SOL,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,53,LAGOS DE MORENO,EL TEPEYAC,N.D.,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO DE MOTOCICLETA,2
2018,11,Noviembre,53,LAGOS DE MORENO,N.D.,LA HUIZACHERA,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,53,LAGOS DE MORENO,CAÑADA DE RICOS,N.D.,ROBO A NEGOCIO,2
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,GEOVILLAS DE LOS LAGOS,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,PUEBLO DE MOYA,ROBO A NEGOCIO,1
2018,11,Noviembre,53,LAGOS DE MORENO,SAN ANTONIO BUENAVISTA,N.D.,LESIONES DOLOSAS,1
2018,11,Noviembre,53,LAGOS DE MORENO,N.D.,LAS PASAS,HOMICIDIO DOLOSO,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,SAN MIGUEL,VIOLENCIA FAMILIAR,2
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,GRANADILLAS,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO A NEGOCIO,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,LADERA GRANDE,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,EL TEPEYAC 2A. SECC.,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,DEL CARMEN,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,ALCALDES,ROBO CASA HABITACION,2
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,LAS HUERTITAS,ROBO CASA HABITACION,1
2018,11,Noviembre,53,LAGOS DE MORENO,N.D.,JARDS. DE LA PAZ,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,53,LAGOS DE MORENO,LA PRESA DE CUARENTA,N.D.,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,COLINAS DE SAN JAVIER,LESIONES DOLOSAS,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,LAS HUERTITAS,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,53,LAGOS DE MORENO,N.D.,N.D.,ROBO A PERSONA,1
2018,11,Noviembre,53,LAGOS DE MORENO,N.D.,GRANADILLAS,HOMICIDIO DOLOSO,1
2018,11,Noviembre,53,LAGOS DE MORENO,LAURELES DEL CAMPANARIO,N.D.,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,CAÑADA DE RICOS,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,SAN MIGUEL,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO A PERSONA,1
2018,11,Noviembre,53,LAGOS DE MORENO,N.D.,EL REFUGIO,HOMICIDIO DOLOSO,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,CAÑADA DE RICOS,ROBO CASA HABITACION,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,DEL CARMEN,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,53,LAGOS DE MORENO,EL TEPETATE,N.D.,ROBO A NEGOCIO,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,BAJO DE MOYA,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,53,LAGOS DE MORENO,CRISTEROS,N.D.,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,53,LAGOS DE MORENO,CABECERA MUNICIPAL,EL CALVARIO,ROBO DE MOTOCICLETA,2
2018,11,Noviembre,55,MAGDALENA,CABECERA MUNICIPAL,MIGUEL HIDALGO,ROBO A NEGOCIO,1
2018,11,Noviembre,55,MAGDALENA,LA QUEMADA,N.D.,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,58,MASCOTA,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO A NEGOCIO,1
2018,11,Noviembre,58,MASCOTA,PUERTA DE ENMEDIO,N.D.,VIOLENCIA FAMILIAR,1
